epoch,batch,train_loss,train_accuracy
11,1843,0.71294844,0.78125
11,1844,0.48511723,0.9375
11,1845,0.5548506,0.9375
11,1846,0.97180796,0.6875
11,1847,0.8640761,0.75
11,1848,0.28165227,0.96875
11,1849,0.6730734,0.78125
11,1850,0.9018682,0.75
11,1851,0.9637518,0.75
11,1852,0.6255011,0.875
11,1853,1.1383593,0.625
11,1854,0.49534678,0.8125
11,1855,0.7447858,0.71875
11,1856,0.7452163,0.8125
11,1857,0.582718,0.8125
11,1858,0.64507174,0.75
11,1859,2.146547,0.42857142857142855
12,1860,0.57451415,0.84375
12,1861,0.4613119,0.8125
12,1862,0.26984292,0.96875
12,1863,0.60413545,0.875
12,1864,0.67151445,0.84375
12,1865,0.86876667,0.71875
12,1866,0.47387636,0.8125
12,1867,0.79434764,0.6875
12,1868,0.74285835,0.75
12,1869,0.5957342,0.8125
12,1870,0.6272068,0.78125
12,1871,0.4938725,0.875
12,1872,0.82027304,0.78125
12,1873,0.2258632,0.9375
12,1874,0.52250195,0.84375
12,1875,0.71163815,0.8125
12,1876,0.6655126,0.78125
12,1877,0.5654635,0.8125
12,1878,0.8637712,0.6875
12,1879,0.5609224,0.8125
12,1880,0.48823798,0.84375
12,1881,0.3448093,0.90625
12,1882,0.5893169,0.875
12,1883,0.58845836,0.8125
12,1884,0.90317327,0.6875
12,1885,0.46789703,0.875
12,1886,0.62489706,0.84375
12,1887,0.6110011,0.78125
12,1888,0.48410615,0.875
12,1889,0.85523033,0.75
12,1890,0.652899,0.8125
12,1891,0.6330935,0.8125
12,1892,1.0322752,0.6875
12,1893,0.314761,0.90625
12,1894,0.6606065,0.8125
12,1895,0.70459324,0.78125
12,1896,0.5831981,0.8125
12,1897,0.39960307,0.90625
12,1898,0.883074,0.75
12,1899,0.72359073,0.78125
12,1900,1.2136616,0.59375
12,1901,0.49709117,0.84375
12,1902,0.6303775,0.875
12,1903,0.8711171,0.6875
12,1904,0.5054174,0.8125
12,1905,0.64304614,0.8125
12,1906,0.5003526,0.875
12,1907,0.49231538,0.875
12,1908,0.4912898,0.8125
12,1909,0.72874534,0.75
12,1910,0.6431919,0.78125
12,1911,0.5354158,0.84375
12,1912,1.0424032,0.75
12,1913,0.5915984,0.84375
12,1914,0.88280135,0.75
12,1915,0.2479738,0.96875
12,1916,0.7072542,0.78125
12,1917,0.79764307,0.75
12,1918,0.7869047,0.75
12,1919,0.6772793,0.71875
12,1920,0.6829806,0.8125
12,1921,0.6759245,0.75
12,1922,0.6356914,0.71875
12,1923,0.5942288,0.84375
12,1924,0.6290229,0.78125
12,1925,0.49588156,0.84375
12,1926,0.7151622,0.78125
12,1927,0.8005032,0.75
12,1928,0.40228945,0.84375
12,1929,0.596044,0.75
12,1930,0.61254436,0.78125
12,1931,0.8887769,0.75
12,1932,0.54392034,0.8125
12,1933,0.5615027,0.84375
12,1934,0.66683805,0.8125
12,1935,0.64516824,0.84375
12,1936,0.48938334,0.8125
12,1937,0.58393276,0.84375
12,1938,0.7562973,0.84375
12,1939,0.7896717,0.75
12,1940,0.76140535,0.84375
12,1941,0.54925007,0.875
12,1942,0.7121347,0.78125
12,1943,0.4339527,0.90625
12,1944,0.4273907,0.84375
12,1945,0.76603895,0.84375
12,1946,0.9119422,0.6875
12,1947,0.7823603,0.78125
12,1948,0.35899085,0.875
12,1949,0.79888344,0.75
12,1950,0.46523288,0.875
12,1951,0.85045505,0.8125
12,1952,0.34022298,0.875
12,1953,0.60484403,0.78125
12,1954,0.48871255,0.71875
12,1955,0.60191536,0.84375
12,1956,0.6160913,0.78125
12,1957,0.7731327,0.78125
12,1958,0.57055986,0.84375
12,1959,0.5404816,0.8125
12,1960,0.7635699,0.71875
12,1961,0.52512896,0.84375
12,1962,0.8865333,0.71875
12,1963,1.0188813,0.6875
12,1964,0.90692985,0.71875
12,1965,0.6936762,0.8125
12,1966,0.6945178,0.8125
12,1967,0.39642477,0.875
12,1968,0.7301882,0.78125
12,1969,0.7704502,0.8125
12,1970,0.43313304,0.875
12,1971,0.7178844,0.8125
12,1972,0.5246316,0.875
12,1973,1.0845335,0.71875
12,1974,0.38291118,0.90625
12,1975,0.77628976,0.71875
12,1976,0.39085466,0.84375
12,1977,0.5703316,0.78125
12,1978,0.6920439,0.8125
12,1979,0.6053539,0.78125
12,1980,0.43181753,0.84375
12,1981,0.46487167,0.84375
12,1982,0.72646374,0.75
12,1983,0.8470781,0.75
12,1984,0.7008902,0.71875
12,1985,0.8364419,0.8125
12,1986,0.66294116,0.78125
12,1987,0.5903418,0.78125
12,1988,0.47731993,0.875
12,1989,0.6621376,0.78125
12,1990,0.67536426,0.8125
12,1991,0.403157,0.875
12,1992,0.83338153,0.75
12,1993,0.77307045,0.71875
12,1994,0.5625063,0.875
12,1995,0.8300573,0.71875
12,1996,0.30528757,0.90625
12,1997,1.0045733,0.625
12,1998,0.6669599,0.84375
12,1999,1.1129385,0.6875
12,2000,0.82092065,0.75
12,2001,0.5983147,0.8125
12,2002,0.85389674,0.71875
12,2003,0.5432235,0.78125
12,2004,0.54247195,0.84375
12,2005,0.7316427,0.71875
12,2006,0.4598459,0.875
12,2007,0.5265112,0.78125
12,2008,0.5317165,0.875
12,2009,0.76694447,0.8125
12,2010,0.60555756,0.8125
12,2011,0.6145651,0.8125
12,2012,0.8326666,0.6875
12,2013,0.5076018,0.8125
12,2014,0.57036525,0.8125
12,2015,1.2093384,0.65625
12,2016,0.88527256,0.75
12,2017,0.83951765,0.75
12,2018,0.74545497,0.75
12,2019,0.9350816,0.75
12,2020,0.61978406,0.78125
12,2021,0.69275564,0.78125
12,2022,0.5746297,0.90625
12,2023,0.5846045,0.84375
12,2024,0.65758395,0.78125
12,2025,0.43898442,0.875
12,2026,0.8702485,0.71875
12,2027,0.5442827,0.78125
12,2028,1.4345074,0.5714285714285714
13,2029,0.7569293,0.78125
13,2030,0.61287224,0.75
13,2031,1.079958,0.6875
13,2032,0.5724225,0.84375
13,2033,0.5481239,0.875
13,2034,0.7508246,0.75
13,2035,0.6869445,0.78125
13,2036,0.5671862,0.78125
13,2037,0.64471143,0.6875
13,2038,0.5195741,0.78125
13,2039,0.70710284,0.75
13,2040,0.46747118,0.84375
13,2041,0.5518049,0.78125
13,2042,0.43607348,0.90625
13,2043,0.6829188,0.8125
13,2044,0.46645665,0.84375
13,2045,0.8288334,0.65625
13,2046,0.31899458,0.9375
13,2047,0.8286984,0.8125
13,2048,0.6762738,0.78125
13,2049,0.89037323,0.6875
13,2050,0.8615215,0.8125
13,2051,0.45418602,0.875
13,2052,0.8136856,0.75
13,2053,0.49353504,0.875
13,2054,0.7516209,0.8125
13,2055,0.5662872,0.90625
13,2056,0.5097282,0.84375
13,2057,0.6876844,0.78125
13,2058,0.71156013,0.75
13,2059,0.62352043,0.78125
13,2060,0.46915394,0.84375
13,2061,0.46177417,0.8125
13,2062,0.8041891,0.78125
13,2063,0.4353122,0.875
13,2064,0.59397495,0.8125
13,2065,0.6953755,0.71875
13,2066,0.7744888,0.71875
13,2067,0.55465394,0.875
13,2068,0.7091191,0.78125
13,2069,0.7389685,0.71875
13,2070,0.6974754,0.75
13,2071,0.90390205,0.75
13,2072,0.76149833,0.75
13,2073,0.7120617,0.75
13,2074,0.7144711,0.78125
13,2075,0.5259445,0.84375
13,2076,0.8508521,0.75
13,2077,0.706326,0.71875
13,2078,0.8736302,0.6875
13,2079,0.49646118,0.8125
13,2080,0.8792164,0.75
13,2081,0.80862916,0.78125
13,2082,0.75411606,0.8125
13,2083,0.74397725,0.8125
13,2084,0.9508738,0.75
13,2085,0.50191635,0.8125
13,2086,0.70013607,0.8125
13,2087,0.96158725,0.75
13,2088,0.68012166,0.8125
13,2089,0.47088405,0.90625
13,2090,0.6844339,0.8125
13,2091,0.4498152,0.875
13,2092,0.7749802,0.6875
13,2093,0.8476647,0.78125
13,2094,1.1241099,0.625
13,2095,0.56345683,0.8125
13,2096,0.60259014,0.8125
13,2097,0.8976327,0.75
13,2098,0.5687261,0.75
13,2099,0.9289162,0.6875
13,2100,0.548049,0.84375
13,2101,0.55429494,0.84375
13,2102,0.54420966,0.875
13,2103,0.38615063,0.84375
13,2104,0.58189946,0.84375
13,2105,0.6191095,0.8125
13,2106,0.9596329,0.65625
13,2107,0.48980576,0.84375
13,2108,0.71181595,0.78125
13,2109,0.6871518,0.75
13,2110,0.22878933,0.96875
13,2111,0.73486924,0.78125
13,2112,0.5928854,0.78125
13,2113,0.65203863,0.78125
13,2114,0.676222,0.75
13,2115,0.34475374,0.9375
13,2116,0.56424946,0.84375
13,2117,0.7543023,0.78125
13,2118,0.44034523,0.875
13,2119,0.92860955,0.71875
13,2120,0.7378179,0.71875
13,2121,0.70697653,0.78125
13,2122,0.52499986,0.8125
13,2123,0.5504828,0.8125
13,2124,0.9663564,0.625
13,2125,0.769554,0.78125
13,2126,0.60055053,0.78125
13,2127,0.5326903,0.90625
13,2128,0.5423819,0.84375
13,2129,0.6928394,0.8125
13,2130,0.60175574,0.8125
13,2131,0.49270326,0.84375
13,2132,0.33459398,0.90625
13,2133,0.5502442,0.84375
13,2134,0.95582426,0.71875
13,2135,0.7134591,0.75
13,2136,0.8811533,0.75
13,2137,0.7837796,0.75
13,2138,0.5932992,0.8125
13,2139,0.8399788,0.71875
13,2140,0.5241805,0.78125
13,2141,0.4841304,0.8125
13,2142,0.9336255,0.65625
13,2143,0.57657206,0.875
13,2144,0.640385,0.8125
13,2145,0.3091249,0.875
13,2146,0.8512805,0.78125
13,2147,0.37024802,0.90625
13,2148,1.0872301,0.625
13,2149,0.77966034,0.6875
13,2150,0.6239275,0.71875
13,2151,0.46845764,0.84375
13,2152,0.9222486,0.6875
13,2153,0.6494098,0.75
13,2154,0.864579,0.78125
13,2155,0.8122806,0.78125
13,2156,0.6845636,0.78125
13,2157,0.47830278,0.78125
13,2158,0.27917433,0.9375
13,2159,0.50799656,0.875
13,2160,0.687191,0.75
13,2161,0.4635194,0.875
13,2162,0.6214982,0.8125
13,2163,0.5141862,0.8125
13,2164,0.7411937,0.75
13,2165,0.31871954,0.875
13,2166,0.88917357,0.71875
13,2167,0.63607144,0.78125
13,2168,0.94298995,0.78125
13,2169,0.88585114,0.71875
13,2170,0.5687463,0.84375
13,2171,0.56843746,0.875
13,2172,0.7487106,0.75
13,2173,1.0079165,0.8125
13,2174,0.65329975,0.84375
13,2175,0.45734924,0.8125
13,2176,0.60036796,0.84375
13,2177,0.7748056,0.8125
13,2178,0.95260054,0.78125
13,2179,0.5936668,0.84375
13,2180,0.4554105,0.84375
13,2181,0.5555571,0.875
13,2182,0.67282873,0.71875
13,2183,0.5387231,0.78125
13,2184,0.4352974,0.875
13,2185,0.6309233,0.78125
13,2186,0.5416945,0.8125
13,2187,0.42730337,0.84375
13,2188,0.31323686,0.9375
13,2189,0.46291456,0.8125
13,2190,0.6381856,0.8125
13,2191,0.75051785,0.75
13,2192,0.5341104,0.84375
13,2193,1.02428,0.6875
13,2194,0.52417433,0.84375
13,2195,0.80767655,0.71875
13,2196,0.6579082,0.75
13,2197,0.69007224,0.8571428571428571
14,2198,0.442887,0.84375
14,2199,0.71172714,0.8125
14,2200,0.74002594,0.78125
14,2201,0.654452,0.8125
14,2202,0.40787774,0.90625
14,2203,0.78296226,0.8125
14,2204,1.1877533,0.625
14,2205,0.8388123,0.6875
14,2206,0.38381314,0.90625
14,2207,0.55383,0.875
14,2208,0.66754633,0.78125
14,2209,0.6719478,0.8125
14,2210,0.45554096,0.84375
14,2211,0.74548626,0.6875
14,2212,0.5077709,0.875
14,2213,0.3152856,0.9375
14,2214,0.9426849,0.71875
14,2215,0.6394839,0.78125
14,2216,1.0695918,0.71875
14,2217,0.430663,0.9375
14,2218,0.8316617,0.71875
14,2219,0.5780515,0.8125
14,2220,0.53423464,0.90625
14,2221,0.4795788,0.875
14,2222,0.46976772,0.78125
14,2223,0.7310666,0.78125
14,2224,1.2483201,0.71875
14,2225,0.59876007,0.84375
14,2226,0.57888556,0.78125
14,2227,0.76340276,0.71875
14,2228,0.4253983,0.78125
14,2229,0.48915032,0.8125
14,2230,0.872224,0.8125
14,2231,0.64059764,0.84375
14,2232,0.6748107,0.75
14,2233,0.89046574,0.71875
14,2234,0.5543509,0.84375
14,2235,0.8373598,0.8125
14,2236,0.6902403,0.75
14,2237,0.87527275,0.71875
14,2238,0.66904956,0.78125
14,2239,1.1173304,0.6875
14,2240,0.72124755,0.84375
14,2241,0.68441445,0.75
14,2242,0.7194822,0.84375
14,2243,0.58937943,0.78125
14,2244,0.6928386,0.875
14,2245,0.95005506,0.71875
14,2246,0.34900627,0.90625
14,2247,0.75196177,0.78125
14,2248,0.9817757,0.65625
14,2249,0.8066955,0.78125
14,2250,0.47980294,0.78125
14,2251,0.723148,0.75
14,2252,0.51407164,0.8125
14,2253,0.737053,0.75
14,2254,0.5489509,0.8125
14,2255,0.3354695,0.9375
14,2256,0.75635314,0.71875
14,2257,0.43625534,0.90625
14,2258,0.85965794,0.71875
14,2259,0.8078513,0.8125
14,2260,0.71109265,0.78125
14,2261,0.5562575,0.875
14,2262,0.9119468,0.6875
14,2263,1.0114132,0.71875
14,2264,0.6605909,0.78125
14,2265,0.6236672,0.84375
14,2266,0.6857742,0.8125
14,2267,0.7603289,0.75
14,2268,0.77869564,0.78125
14,2269,0.6280631,0.8125
14,2270,0.7023732,0.75
14,2271,0.63181174,0.875
14,2272,0.51816154,0.84375
14,2273,0.40500534,0.84375
14,2274,0.599637,0.8125
14,2275,0.48360044,0.875
14,2276,0.6368122,0.84375
14,2277,0.91246665,0.71875
14,2278,0.8383476,0.75
14,2279,0.52434313,0.78125
14,2280,0.5834453,0.875
14,2281,1.1711129,0.625
14,2282,0.53049415,0.84375
14,2283,1.0145272,0.71875
14,2284,0.55851126,0.75
14,2285,0.7593716,0.8125
14,2286,0.73049515,0.78125
14,2287,0.6037686,0.78125
14,2288,0.3253114,0.9375
14,2289,0.58694315,0.84375
14,2290,0.87415564,0.6875
14,2291,0.7982376,0.78125
14,2292,0.6192233,0.78125
14,2293,0.4998634,0.78125
14,2294,0.6710153,0.78125
14,2295,0.78942376,0.6875
14,2296,0.51853764,0.875
14,2297,0.6920938,0.75
14,2298,0.63317966,0.8125
14,2299,0.6484109,0.71875
14,2300,0.40006098,0.8125
14,2301,0.519065,0.78125
14,2302,0.6566781,0.8125
14,2303,0.46227893,0.8125
14,2304,0.53429896,0.84375
14,2305,0.7841456,0.78125
14,2306,0.5991782,0.875
14,2307,0.7535453,0.71875
14,2308,0.37524283,0.90625
14,2309,0.89921916,0.75
14,2310,0.49578816,0.84375
14,2311,0.6230326,0.78125
14,2312,0.8492907,0.78125
14,2313,0.38671148,0.84375
14,2314,0.39939925,0.90625
14,2315,0.4809439,0.875
14,2316,0.41083217,0.84375
14,2317,1.0524166,0.71875
14,2318,0.79183096,0.78125
14,2319,0.6660861,0.8125
14,2320,0.8839741,0.78125
14,2321,0.53643745,0.84375
14,2322,0.5730835,0.78125
14,2323,0.6682082,0.84375
14,2324,0.70200384,0.71875
14,2325,0.77455807,0.71875
14,2326,1.0831202,0.65625
14,2327,0.83502257,0.625
14,2328,0.35233963,0.875
14,2329,0.34854698,0.9375
14,2330,0.53382075,0.84375
14,2331,0.5837559,0.78125
14,2332,0.3128855,0.84375
14,2333,0.42667013,0.84375
14,2334,0.6297455,0.8125
14,2335,0.47840726,0.8125
14,2336,0.67857534,0.75
14,2337,0.7425626,0.78125
14,2338,0.627039,0.78125
14,2339,0.734826,0.6875
14,2340,0.6736201,0.84375
14,2341,0.31636748,0.9375
14,2342,0.4783137,0.84375
14,2343,1.0014825,0.75
14,2344,0.6351819,0.78125
14,2345,0.59173673,0.75
14,2346,0.79801995,0.78125
14,2347,0.40513802,0.9375
14,2348,0.6130384,0.78125
14,2349,0.5771202,0.75
14,2350,0.76788294,0.8125
14,2351,0.74682707,0.71875
14,2352,0.47651199,0.84375
14,2353,0.7250876,0.78125
14,2354,0.5136597,0.875
14,2355,0.5492759,0.875
14,2356,0.6449342,0.8125
14,2357,0.66040343,0.75
14,2358,0.8657501,0.6875
14,2359,0.45006326,0.875
14,2360,0.56183225,0.78125
14,2361,0.7269057,0.75
14,2362,0.6988908,0.71875
14,2363,0.88661456,0.71875
14,2364,1.2326564,0.71875
14,2365,0.65716255,0.8125
14,2366,0.5915534,0.8571428571428571
15,2367,0.78769094,0.71875
15,2368,0.65973806,0.78125
15,2369,1.1077819,0.75
15,2370,0.321343,0.90625
15,2371,0.90413237,0.6875
15,2372,0.6636964,0.78125
15,2373,0.7018807,0.71875
15,2374,0.73522246,0.8125
15,2375,0.57521296,0.84375
15,2376,0.62615246,0.84375
15,2377,0.7756896,0.75
15,2378,0.94081545,0.75
15,2379,0.7655715,0.8125
15,2380,0.8617985,0.65625
15,2381,0.47975153,0.875
15,2382,0.4822432,0.84375
15,2383,0.622382,0.75
15,2384,0.5639934,0.78125
15,2385,0.65240175,0.78125
15,2386,0.6359123,0.78125
15,2387,0.62301534,0.84375
15,2388,0.61965406,0.78125
15,2389,0.6727475,0.8125
15,2390,0.69171417,0.78125
15,2391,0.57309407,0.75
15,2392,0.425312,0.90625
15,2393,0.64055365,0.8125
15,2394,0.53273654,0.84375
15,2395,0.6973938,0.75
15,2396,0.78064096,0.71875
15,2397,0.6427424,0.75
15,2398,0.29260892,0.9375
15,2399,0.71353716,0.71875
15,2400,0.74574506,0.75
15,2401,0.73000866,0.8125
15,2402,0.48730937,0.875
15,2403,0.4865244,0.875
15,2404,0.36973265,0.84375
15,2405,0.8598797,0.71875
15,2406,0.53491914,0.78125
15,2407,0.65452474,0.78125
15,2408,0.7941471,0.78125
15,2409,0.6839591,0.8125
15,2410,0.8604363,0.71875
15,2411,0.57452965,0.84375
15,2412,0.66736346,0.78125
15,2413,0.855285,0.75
15,2414,0.5127444,0.875
15,2415,0.87512124,0.65625
15,2416,0.6547823,0.8125
15,2417,0.8811223,0.84375
15,2418,0.4053346,0.8125
15,2419,0.8183807,0.71875
15,2420,0.5535902,0.8125
15,2421,0.51821965,0.84375
15,2422,0.6422298,0.8125
15,2423,0.46488795,0.84375
15,2424,0.69064367,0.75
15,2425,0.50151086,0.84375
15,2426,0.73131573,0.78125
15,2427,0.7046361,0.84375
15,2428,0.96174985,0.65625
15,2429,0.6030176,0.8125
15,2430,0.4174769,0.84375
15,2431,0.825943,0.6875
15,2432,0.96648353,0.65625
15,2433,0.420698,0.8125
15,2434,0.90704036,0.75
15,2435,0.7800066,0.84375
15,2436,0.37202018,0.9375
15,2437,0.6911439,0.75
15,2438,0.7059396,0.8125
15,2439,0.63659745,0.71875
15,2440,0.41709372,0.875
15,2441,0.45841125,0.875
15,2442,0.74277997,0.75
15,2443,0.8501601,0.75
15,2444,0.49421668,0.8125
15,2445,0.56714386,0.875
15,2446,0.6284933,0.78125
15,2447,0.5986433,0.78125
15,2448,0.56629074,0.75
15,2449,0.59795916,0.78125
15,2450,0.63651323,0.78125
15,2451,0.34447566,0.9375
15,2452,0.7968221,0.71875
15,2453,0.5482398,0.875
15,2454,0.7429971,0.78125
15,2455,0.7600972,0.78125
15,2456,0.447236,0.90625
15,2457,0.5660087,0.78125
15,2458,0.50358367,0.78125
15,2459,0.7205962,0.75
15,2460,0.9189304,0.6875
15,2461,0.7927651,0.71875
15,2462,0.2761008,0.9375
15,2463,0.52165544,0.8125
15,2464,0.6463123,0.8125
15,2465,0.47240043,0.84375
15,2466,0.4780348,0.875
15,2467,0.48111466,0.90625
15,2468,0.39330962,0.90625
15,2469,0.8296569,0.75
15,2470,0.7411133,0.78125
15,2471,0.48008204,0.78125
15,2472,0.56029046,0.8125
15,2473,0.68170667,0.8125
15,2474,0.52181154,0.84375
15,2475,0.6372992,0.8125
15,2476,0.37797043,0.84375
15,2477,0.9088386,0.75
15,2478,0.5836604,0.84375
15,2479,0.89325345,0.75
15,2480,0.68465763,0.75
15,2481,0.5908836,0.8125
15,2482,0.6503614,0.84375
15,2483,0.95895076,0.78125
15,2484,0.73151636,0.84375
15,2485,0.3496069,0.875
15,2486,1.0014247,0.71875
15,2487,0.4748519,0.84375
15,2488,0.44143873,0.84375
15,2489,0.69855136,0.84375
15,2490,0.7174588,0.78125
15,2491,0.5121473,0.75
15,2492,0.77967006,0.78125
15,2493,0.66548735,0.875
15,2494,0.63541025,0.875
15,2495,0.55281633,0.84375
15,2496,0.621914,0.78125
15,2497,0.4519649,0.8125
15,2498,1.0928998,0.59375
15,2499,0.47717652,0.875
15,2500,0.63326055,0.78125
15,2501,0.5198786,0.8125
15,2502,0.4785791,0.8125
15,2503,0.58776927,0.8125
15,2504,0.4416573,0.875
15,2505,0.7264817,0.65625
15,2506,0.6711424,0.75
15,2507,0.6031603,0.78125
15,2508,0.518611,0.8125
15,2509,0.6217264,0.875
15,2510,0.5560938,0.8125
15,2511,0.9969367,0.71875
15,2512,0.5766728,0.78125
15,2513,1.1984384,0.65625
15,2514,0.6018527,0.875
15,2515,0.4905472,0.875
15,2516,0.61643773,0.75
15,2517,0.60258234,0.8125
15,2518,0.97955143,0.71875
15,2519,0.5572723,0.84375
15,2520,0.45482332,0.875
15,2521,0.5534312,0.8125
15,2522,0.5044338,0.84375
15,2523,1.126825,0.6875
15,2524,0.6159286,0.875
15,2525,0.8020213,0.75
15,2526,0.5847562,0.8125
15,2527,0.7902913,0.75
15,2528,0.35689956,0.875
15,2529,0.4244723,0.875
15,2530,0.7771633,0.6875
15,2531,0.99447864,0.65625
15,2532,0.65930283,0.75
15,2533,0.85862464,0.71875
15,2534,0.67307895,0.84375
15,2535,0.69193363,0.8571428571428571
16,2536,0.62402374,0.8125
16,2537,0.6956536,0.78125
16,2538,0.60044676,0.84375
16,2539,0.71964556,0.71875
16,2540,0.69414246,0.78125
16,2541,1.0575268,0.75
16,2542,0.6178249,0.84375
16,2543,0.44697806,0.84375
16,2544,0.72860384,0.75
16,2545,0.64315593,0.78125
16,2546,0.6581054,0.75
16,2547,0.6736821,0.84375
16,2548,0.49483335,0.84375
16,2549,0.77287424,0.8125
16,2550,0.29439268,0.90625
16,2551,0.74447787,0.78125
16,2552,0.6694698,0.78125
16,2553,0.4754194,0.875
16,2554,0.90412974,0.71875
16,2555,0.6560079,0.75
16,2556,0.6864362,0.75
16,2557,0.5546566,0.84375
16,2558,0.273718,0.96875
16,2559,0.92708236,0.78125
16,2560,0.41790864,0.875
16,2561,0.8958551,0.71875
16,2562,0.40446335,0.84375
16,2563,0.3787949,0.9375
16,2564,0.59624577,0.78125
16,2565,0.6978031,0.71875
16,2566,0.75988775,0.75
16,2567,0.9818288,0.6875
16,2568,0.5956926,0.84375
16,2569,0.77869594,0.6875
16,2570,0.5452205,0.90625
16,2571,0.31724817,0.875
16,2572,0.5405807,0.8125
16,2573,0.4890883,0.875
16,2574,0.72852933,0.8125
16,2575,0.7596074,0.6875
16,2576,0.5097395,0.875
16,2577,1.282886,0.625
16,2578,0.5764982,0.875
16,2579,0.44040453,0.84375
16,2580,0.5411265,0.84375
16,2581,0.43282893,0.90625
16,2582,0.5863805,0.84375
16,2583,1.1300154,0.625
16,2584,0.5182256,0.8125
16,2585,0.8083555,0.75
16,2586,0.6721191,0.6875
16,2587,0.6809515,0.8125
16,2588,0.70358455,0.75
16,2589,0.67200536,0.84375
16,2590,0.45986027,0.84375
16,2591,0.7439362,0.75
16,2592,0.7952576,0.8125
16,2593,0.5009216,0.84375
16,2594,0.89453346,0.65625
16,2595,0.57185537,0.84375
16,2596,0.47632736,0.84375
16,2597,0.60014206,0.78125
16,2598,0.4004799,0.90625
16,2599,0.2538366,0.9375
16,2600,0.44363934,0.90625
16,2601,1.1433438,0.6875
16,2602,0.5066541,0.90625
16,2603,0.3060931,0.875
16,2604,0.6442702,0.78125
16,2605,0.80573463,0.8125
16,2606,0.79308486,0.78125
16,2607,0.71240354,0.78125
16,2608,0.4126021,0.90625
16,2609,0.55901235,0.84375
16,2610,0.5876792,0.75
16,2611,0.60246813,0.875
16,2612,0.96821207,0.71875
16,2613,0.8830314,0.6875
16,2614,0.6018713,0.8125
16,2615,0.90110517,0.75
16,2616,0.592193,0.8125
16,2617,0.7992383,0.71875
16,2618,0.3869088,0.875
16,2619,0.71936697,0.8125
16,2620,0.792004,0.78125
16,2621,0.52086985,0.90625
16,2622,0.6949954,0.78125
16,2623,0.95545536,0.78125
16,2624,0.7354005,0.8125
16,2625,0.96173376,0.6875
16,2626,0.4609485,0.875
16,2627,0.425062,0.875
16,2628,1.3770741,0.5625
16,2629,0.6571429,0.84375
16,2630,0.83050036,0.71875
16,2631,0.6357189,0.84375
16,2632,0.73383135,0.78125
16,2633,0.4652435,0.875
16,2634,0.7740488,0.6875
16,2635,0.42723206,0.875
16,2636,0.87116593,0.75
16,2637,0.8843713,0.75
16,2638,0.5893579,0.84375
16,2639,0.83053744,0.71875
16,2640,0.9125542,0.6875
16,2641,0.5640242,0.8125
16,2642,0.5717301,0.84375
16,2643,0.6651091,0.78125
16,2644,0.7000797,0.78125
16,2645,0.90230215,0.65625
16,2646,0.42772594,0.875
16,2647,0.7274797,0.84375
16,2648,0.86388797,0.71875
16,2649,0.5798986,0.78125
16,2650,0.52739394,0.84375
16,2651,0.6755794,0.75
16,2652,0.5347326,0.78125
16,2653,0.7943235,0.71875
16,2654,0.5165038,0.8125
16,2655,0.6064587,0.8125
16,2656,0.5445798,0.875
16,2657,0.57912177,0.8125
16,2658,1.1724027,0.59375
16,2659,0.69351274,0.78125
16,2660,0.5950639,0.84375
16,2661,0.7896813,0.71875
16,2662,0.80475366,0.71875
16,2663,0.49071783,0.84375
16,2664,0.40610147,0.875
16,2665,0.37867975,0.84375
16,2666,0.44586432,0.875
16,2667,0.63396055,0.78125
16,2668,0.6170734,0.8125
16,2669,0.7415353,0.8125
16,2670,1.0869216,0.6875
16,2671,0.49542242,0.875
16,2672,0.8401656,0.78125
16,2673,0.67961705,0.78125
16,2674,0.71249527,0.8125
16,2675,1.209409,0.6875
16,2676,0.57112294,0.84375
16,2677,0.43501192,0.875
16,2678,0.9776952,0.6875
16,2679,0.4682106,0.84375
16,2680,0.6125782,0.84375
16,2681,0.54009444,0.8125
16,2682,1.0099503,0.65625
16,2683,1.0729092,0.75
16,2684,0.56443155,0.8125
16,2685,0.57728004,0.8125
16,2686,0.47168046,0.84375
16,2687,0.6364867,0.71875
16,2688,0.84990335,0.78125
16,2689,0.8128823,0.65625
16,2690,0.56122273,0.75
16,2691,0.7073304,0.8125
16,2692,0.5509047,0.78125
16,2693,0.66660905,0.84375
16,2694,0.62522715,0.8125
16,2695,0.69570893,0.8125
16,2696,0.30197433,0.9375
16,2697,0.66996115,0.8125
16,2698,0.8864688,0.71875
16,2699,0.5478699,0.8125
16,2700,0.8831329,0.71875
16,2701,0.62337434,0.8125
16,2702,0.5656524,0.8125
16,2703,0.62626284,0.78125
16,2704,0.6748937,0.7142857142857143
17,2705,0.762149,0.71875
17,2706,0.46415713,0.8125
17,2707,0.49323443,0.8125
17,2708,0.54507726,0.8125
17,2709,0.57040054,0.8125
17,2710,0.70170426,0.8125
17,2711,0.8598851,0.6875
17,2712,0.4670761,0.875
17,2713,0.4967004,0.875
17,2714,1.2563359,0.71875
17,2715,0.7064887,0.8125
17,2716,0.4883598,0.84375
17,2717,0.7795596,0.6875
17,2718,0.6764336,0.78125
17,2719,0.5327712,0.78125
17,2720,0.5443153,0.90625
17,2721,0.65572375,0.71875
17,2722,0.71265626,0.78125
17,2723,0.7758708,0.8125
17,2724,0.6365247,0.84375
17,2725,0.5549123,0.8125
17,2726,0.5203298,0.84375
17,2727,0.61869097,0.84375
17,2728,0.96575403,0.75
17,2729,0.5899599,0.90625
17,2730,0.50441515,0.84375
